Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zebby Matthews","MIN",7,5,,3.8561035712845126,26,25,0,0.6255999803543091,,123.69999694824219,517,121,57,53,17,24,0,4,119,8.658043867601075,1.7461601077514775,4.958333333333333,1.2368634096572966,0.23017408123791103,0.04642166344294004,0.18375241779497098,0.2474437627811861,1.1721908130739085,0.29461756373937675,0.7260726072607261,,,3.70811277467567,2.1319846878280235,,,,,,,,,548.1823773384094,4.4315472179661946,554.0023846626282,4.47859659119014,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Jared Jones","PIT",8,7,,3.798925467433611,25,25,0,0.6169999837875366,,130.3000030517578,543,115,59,55,16,40,1,7,135,9.324635238246136,2.7628548854062625,3.375,1.105141954162505,0.24861878453038674,0.07366482504604052,0.17495395948434622,0.2318548387096774,1.1895625201054743,0.28695652173913044,0.7239819004524887,,,3.7727729336983917,2.1252138882931724,,,,,,,,,599.8880225181581,4.60389876030832,574.9680151939392,4.412647749252548,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Kodai Senga","NYM",9,7,,3.5140997055373737,24,24,0,0.6718999743461609,,138.3000030517578,577,111,58,54,15,61,0,4,148,9.63123622999132,3.969631148847774,2.4262295081967213,0.9761388070937149,0.2564991334488735,0.10571923743500866,0.15077989601386482,0.216796875,1.243673146815696,0.27507163323782235,0.7549668874172185,,,3.8461616143402337,2.1225707007466936,,,,,,,,,654.0076224803923,4.7289053365793094,600.1876151561737,4.339751279192363,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Grayson Rodriguez","BAL",8,7,,3.753066136930099,22,22,0,0,,122.30000305175781,510,109,55,51,15,37,0,6,130,9.56663917256692,2.7228126875767384,3.5135135135135136,1.103842981450029,0.2549019607843137,0.07254901960784314,0.18235294117647055,0.2334047109207709,1.1937857429015128,0.2919254658385093,0.728,,,3.689783117643883,2.1087548325822003,,,,,,,,,568.1200225830078,4.645298515181372,547.5000152587891,4.476696660645912,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Walker Buehler","BOS",7,6,,3.774193548387097,25,25,0,0.6410999894142151,,124,521,121,56,52,14,33,0,5,111,8.056451612903226,2.3951612903225805,3.3636363636363638,1.0161290322580645,0.21305182341650672,0.06333973128598848,0.14971209213051823,0.2505175983436853,1.2419354838709677,0.2988826815642458,0.7291666666666666,,,3.763253971838182,2.088156250053224,,,,,,,,,541.3643999576567,4.3658419351423925,548.5643999576569,4.423906451271426,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Brady Singer","CIN",8,10,,4.767070928831818,28,28,0,0,,156.6999969482422,680,158,90,83,24,49,0,10,155,8.90236137311966,2.814294885695893,3.163265306122449,1.3784301480959475,0.22794117647058823,0.07205882352941176,0.15588235294117647,0.25442834138486314,1.3209955585919497,0.3031674208144796,0.6747404844290658,,,4.308789947313752,2.0218474736090633,,,,,,,,,586.5799774169923,3.7433311349121396,604.4999847412109,3.8576898309760437,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Yusei Kikuchi","LAA",7,7,,4.047786280022042,28,27,0,0,,142.3000030517578,611,138,69,64,22,48,0,5,160,10.119465700055105,3.0358397100165315,3.3333333333333335,1.391426533757577,0.2618657937806874,0.07855973813420622,0.1833060556464812,0.24731182795698925,1.3070976529237845,0.30851063829787234,0.7538659793814434,,,4.044905620308468,1.989848379175469,,,,,,,,,584.6200225830078,4.108362684787631,586.5000152587891,4.121574157981327,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Nathan Eovaldi","TEX",8,8,,4.25,25,25,0,0,,144,599,134,74,68,20,39,0,5,132,8.25,2.4375,3.3846153846153846,1.25,0.22036727879799667,0.0651085141903172,0.15525876460767946,0.24144144144144145,1.2013888888888888,0.28287841191067,0.6827586206896552,,,4.0553686671786835,1.9644904886199201,,,,,,,,,603.2,4.188888888888889,592,4.111111111111111,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Shane Bieber","CLE",7,5,,3.630252100840336,20,20,0,0.6672999858856201,,119,497,113,52,48,14,32,0,3,110,8.319327731092438,2.4201680672268906,3.4375,1.0588235294117647,0.22132796780684105,0.06438631790744467,0.15694164989939638,0.24458874458874458,1.218487394957983,0.29289940828402367,0.7416267942583732,,,3.7295049883738285,1.9595123188151653,,,,,,,,,532.2691999435424,4.472850419693634,530.6691999435425,4.459405041542373,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Chris Bassitt","TOR",10,10,,3.9407597422650076,27,27,0,0,,155.3000030517578,666,146,74,68,19,54,1,11,140,8.113328881133839,3.1294268541516237,2.5925925925925926,1.101094633868164,0.21021021021021022,0.08108108108108109,0.12912912912912913,0.24292845257903495,1.2878299811323555,0.2873303167420814,0.726643598615917,,,4.209622063007003,1.9041909811384263,,,,,,,,,620.9200225830078,3.998197104838883,614.5000152587891,3.956857715282792,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Max Scherzer","TOR",7,5,,3.509749403072471,20,20,0,0.6585999727249146,,107.69999694824219,435,92,45,42,15,26,0,5,113,9.442897203504506,2.1727020114258155,4.346153846153846,1.2534819296687398,0.2597701149425287,0.059770114942528735,0.19999999999999998,0.22772277227722773,1.0956360570437873,0.27898550724637683,0.7525773195876289,,,3.7421529608043276,1.8975533142908043,,,,,,,,,508.91437730789187,4.725296116326381,479.1343846321106,4.448787355698535,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"José Berríos","TOR",12,10,,4.005780346820809,29,29,0,0,,173,728,166,83,77,25,47,1,11,148,7.699421965317919,2.445086705202312,3.148936170212766,1.300578034682081,0.2032967032967033,0.06456043956043957,0.13873626373626374,0.24776119402985075,1.23121387283237,0.2837022132796781,0.7303370786516854,,,4.339890182914073,1.8703092371215833,,,,,,,,,663.1,3.832947976878613,662,3.8265895953757227,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Gavin Stone","LAD",8,6,,4.137096774193548,24,22,0,0,,124,523,118,62,57,16,39,0,2,113,8.201612903225806,2.8306451612903225,2.8974358974358974,1.1612903225806452,0.21606118546845124,0.0745697896749522,0.14149139579349904,0.24481327800829875,1.2661290322580645,0.28895184135977336,0.7057949479940565,,,4.013253971838182,1.8587886947633898,,,,,,,,,517,4.169354838709677,515,4.153225806451613,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Patrick Sandoval","BOS",7,6,,3.8830296083406908,20,20,0,0.6410999894142151,,104.30000305175781,455,100,49,45,9,43,1,4,100,8.628954685201535,3.71045051463666,2.3255813953488373,0.7766059216681381,0.21978021978021978,0.0945054945054945,0.12527472527472527,0.24509803921568626,1.3710450222042438,0.30434782608695654,0.7208588957055214,,,3.7225679691138938,1.8066358069578237,,,,,,,,,462.6844225406646,4.436092128502261,466.0644152164459,4.468498576986294,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"Michael McGreevy","STL",8,8,,3.9334637181736554,29,28,0,0.6466000080108643,,153.3000030517578,643,154,72,67,18,40,0,2,108,6.340508680041116,2.3483365481633762,2.7,1.0567514466735193,0.16796267496111975,0.06220839813374806,0.10575427682737168,0.2562396006655574,1.2654924731769306,0.2863157894736842,0.7227488151658767,,,4.105814397555146,1.7629064944579023,,,,,,,,,605.2064226150515,3.9478565594725987,625.0864152908325,4.0775368744108125,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Will Warren","NYY",7,7,,4.341782393703448,26,25,0,0.6694999933242798,,122.30000305175781,524,114,64,59,15,41,0,7,116,8.536385723213558,3.017170815963413,2.8292682926829267,1.103842981450029,0.22137404580152673,0.07824427480916031,0.1431297709923664,0.23949579831932774,1.2673752749981815,0.28695652173913044,0.6791044776119403,,,4.04137754877241,1.7483021841908726,,,,,,,,,514.7980225563049,4.209305067134303,507.1780152320862,4.146999203405143,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Bryce Elder","ATL",10,8,,4.158620689655172,26,26,0,0.6258999705314636,,145,622,141,72,67,16,51,0,6,123,7.63448275862069,3.1655172413793102,2.411764705882353,0.993103448275862,0.1977491961414791,0.0819935691318328,0.1157556270096463,0.24955752212389382,1.3241379310344827,0.2934272300469484,0.7075471698113208,,,4.08372115760014,1.724247113089999,,,,,,,,,587.1035998821259,4.048990344014661,594.5035998821259,4.100024826773282,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Drew Rasmussen","TBR",5,3,,3.0508475790149667,24,13,0,0.6854000091552734,,76.69999694824219,308,65,28,26,6,18,0,2,73,8.565841279542022,2.1121252470103613,4.055555555555555,0.7040417490034538,0.237012987012987,0.05844155844155844,0.17857142857142858,0.22569444444444445,1.082138243838642,0.2822966507177033,0.7372654155495979,,,3.06217729695595,1.713092818374347,,,,,,,,,413.5215774536132,5.391415826687204,394.24158477783203,5.140046942164412,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Nick Pivetta","SDP",9,7,,3.933333333333333,27,23,0,0,,135,548,111,64,59,23,41,1,4,158,10.533333333333333,2.7333333333333334,3.8536585365853657,1.5333333333333334,0.28832116788321166,0.07481751824817519,0.21350364963503649,0.220675944333996,1.125925925925926,0.2732919254658385,0.7345575959933222,,,4.040553852363869,1.703379324153303,,,,,,,,,608.4999999999999,4.507407407407406,557,4.125925925925926,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Reese Olson","DET",6,7,,3.967156543706145,25,24,0,0,,115.69999694824219,487,104,55,51,13,40,0,4,106,8.245462620251988,3.1114953283969764,2.65,1.0112359817290173,0.21765913757700206,0.08213552361396304,0.13552361396303902,0.23476297968397292,1.2445981313587906,0.2808641975308642,0.7074721780604134,,,3.9357105678101587,1.6910715086026191,,,,,,,,,505.8799774169922,4.372342184618164,489.49998474121094,4.230769210479636,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Luis Gil","NYY",9,9,,4.12781954887218,27,27,0,0.6694999933242798,,133,566,107,66,61,17,66,0,6,150,10.150375939849624,4.466165413533835,2.272727272727273,1.150375939849624,0.26501766784452296,0.1166077738515901,0.14840989399293286,0.2165991902834008,1.300751879699248,0.27522935779816515,0.7171581769436998,,,4.19655496625972,1.6790185692149546,,,,,,,,,583.5779999732972,4.387804511077422,530.6779999732971,3.9900601501751662,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Taj Bradley","TBR",9,9,,4.05228767150763,27,27,0,0,,137.6999969482422,579,126,67,62,19,45,0,4,138,9.019608043033111,2.9411765357716666,3.066666666666667,1.2418300928813704,0.23834196891191708,0.07772020725388601,0.16062176165803108,0.23773584905660378,1.2418300928813704,0.2868632707774799,0.7202216066481995,,,4.023415164020799,1.6775989154755289,,,,,,,,,586.6799774169923,4.260566379224467,570.4999847412109,4.1430646142689955,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Joe Musgrove","SDP",7,6,,3.6356140882521544,22,22,0,0,,121.30000305175781,506,112,53,49,16,28,1,11,114,8.458367470627461,2.0774937647155167,4.071428571428571,1.1871392941231524,0.22529644268774704,0.05533596837944664,0.1699604743083004,0.2398286937901499,1.1541632026197315,0.28486646884273,0.7397959183673469,,,3.966149997247752,1.6759053390164933,,,,,,,,,520.620022583008,4.292003375802581,509.50001525878906,4.2003297810420435,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Alex Cobb","DET",5,6,,3.990566037735849,21,21,0,0,,106,461,110,51,47,10,35,0,3,86,7.30188679245283,2.9716981132075473,2.4571428571428573,0.8490566037735849,0.18655097613882862,0.07592190889370933,0.1106290672451193,0.26004728132387706,1.3679245283018868,0.3058103975535168,0.7175572519083969,,,3.845725061308663,1.6690811405970707,,,,,,,,,433.4000000000001,4.08867924528302,458,4.320754716981132,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
"Clarke Schmidt","NYY",7,5,,3.916745619233293,23,20,0,0.6694999933242798,,105.69999694824219,448,95,50,46,13,35,0,7,109,9.280984184704977,2.9801325363731577,3.1142857142857143,1.106906370652887,0.24330357142857142,0.078125,0.16517857142857142,0.23399014778325122,1.2298959673920968,0.2887323943661972,0.7155635062611807,,,3.894956620514345,1.6652299658161342,,,,,,,,,469.95797739028933,4.4461493941235615,454.17798471450806,4.2968590144510985,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"David Festa","MIN",6,6,,4.193848902156466,25,24,0,0.6255999803543091,,107.30000305175781,461,99,54,50,13,40,0,4,113,9.478098518873614,3.355079121725173,2.825,1.0904007145606813,0.24511930585683298,0.08676789587852494,0.15835140997830804,0.23741007194244604,1.2954333275549974,0.29553264604810997,0.7036423841059603,,,3.8654545953158728,1.6507624168075705,,,,,,,,,473.2224225044251,4.410274082435571,464.0024151802063,4.324346710003238,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Kutter Crawford","BOS",10,10,,4.378378378378378,29,26,0,0.6410999894142151,,148,614,139,78,72,23,41,0,6,140,8.513513513513514,2.4932432432432434,3.4146341463414633,1.3986486486486487,0.2280130293159609,0.06677524429967427,0.16123778501628663,0.24514991181657847,1.2162162162162162,0.2871287128712871,0.6901217861975643,,,4.247560859370877,1.6348397791322584,,,,,,,,,592.4643999576567,4.003137837551734,582.5643999576569,3.9362459456598438,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Sean Manaea","NYM",8,7,,4.3125,28,25,0,0,,144,606,131,75,69,21,47,0,7,145,9.0625,2.9375,3.0851063829787235,1.3125,0.23927392739273928,0.07755775577557755,0.16171617161716173,0.23731884057971014,1.2361111111111112,0.2849740932642487,0.6931359353970391,,,4.17342422273424,1.6309450756691977,,,,,,,,,594.7000000000002,4.129861111111112,575,3.9930555555555554,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Clayton Kershaw","LAD",7,4,,3.692848636932243,17,17,0,0,,85.30000305175781,351,79,38,35,10,22,0,2,79,8.335286923361348,2.321219143214553,3.590909090909091,1.0550996105520694,0.22507122507122507,0.06267806267806268,0.16239316239316237,0.2415902140672783,1.1840562296195445,0.28991596638655465,0.7241379310344828,,,3.6823062545596956,1.6177480964842958,,,,,,,,,388.8200225830078,4.558265048913093,382.50001525878906,4.4841735237300995,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Trevor Rogers","BAL",7,7,,4.298507462686567,27,27,0,0.6330999732017517,,134,585,134,69,64,15,50,1,5,115,7.723880597014926,3.3582089552238807,2.3,1.007462686567164,0.19658119658119658,0.08547008547008547,0.1111111111111111,0.2528301886792453,1.373134328358209,0.2975,0.7055214723926381,,,4.136629032021139,1.6113828639172525,,,,,,,,,526.2323998928068,3.927107461886618,542.532399892807,4.048749252931396,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Cade Povich","BAL",9,9,,4.244657427808891,28,27,0,0.6330999732017517,,135.6999969482422,581,127,69,64,17,51,0,5,127,8.422992083308268,3.38246138778521,2.4901960784313726,1.1274871292617366,0.21858864027538727,0.08777969018932874,0.13080895008605853,0.2419047619047619,1.3117170523437196,0.2887139107611549,0.7068741893644618,,,4.161321362932504,1.583538189506538,,,,,,,,,553.4123773097992,4.078204788176069,546.032384634018,4.0238201688558775,,,,,,,,,,,,,,,,,,,"Cade Povich","30055",700249
"Eduardo Rodriguez","ARI",8,6,,3.650943396226415,20,20,0,0.6502000093460083,,106,446,101,46,43,12,33,0,2,99,8.40566037735849,2.80188679245283,3,1.0188679245283019,0.2219730941704036,0.07399103139013453,0.14798206278026904,0.24574209245742093,1.2641509433962264,0.2966666666666667,0.7508532423208191,,,3.7608194009313047,1.583390389395522,,,,,,,,,469.8008000373841,4.432083019220604,469.60080003738403,4.430196226767774,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Quinn Mathews","STL",7,5,,3.9467502900902587,25,25,0,0,,127.69999694824219,546,115,61,56,15,47,0,9,126,8.880188152703083,3.3124511363257527,2.6808510638297873,1.0571652562741765,0.23076923076923078,0.08608058608058608,0.1446886446886447,0.23469387755102042,1.2685983075290117,0.28653295128939826,0.7163120567375887,,,4.035704544559674,1.581427645015502,,,,,,,,,545.4799774169924,4.271573926803457,527.4999847412109,4.130775233730121,,,,,,,,,,,,,,,,,,,"Quinn Mathews","sa3023407",687273
"Braxton Garrett","MIA",5,6,,3.96438624272115,22,21,0,0,,106.69999694824219,452,105,51,47,13,27,0,8,97,8.181818415828756,2.2774133734781072,3.5925925925925926,1.0965323650079777,0.21460176991150443,0.059734513274336286,0.15486725663716813,0.2517985611510791,1.2371134374448978,0.2996742671009772,0.7117750439367311,,,3.9162454979533696,1.5749867842879715,,,,,,,,,445.6799774169923,4.176944612596211,453.49998474121094,4.250234280336426,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Louis Varland","MIN",8,8,,4.251968503937008,29,22,0,11.677499771118164,,127,542,126,65,60,17,38,1,5,117,8.291338582677165,2.6929133858267718,3.0789473684210527,1.204724409448819,0.2158671586715867,0.07011070110701106,0.14575645756457564,0.25250501002004005,1.2913385826771653,0.29863013698630136,0.7061340941512126,,,4.079865605061449,1.5740142062312674,,,,,,,,,554.8099990844728,4.368582669956479,565.7099990844727,4.454409441610021,,,,,,,,,,,,,,,,,,,"Louis Varland","27691",686973
"David Peterson","NYM",8,7,,4.068589147183564,27,24,0,0.6718999743461609,,128.3000030517578,560,122,63,58,14,52,0,7,120,8.417770649345306,3.647700614716299,2.3076923076923075,0.9820732424236189,0.21428571428571427,0.09285714285714286,0.12142857142857141,0.2435129740518962,1.3561963823945213,0.29427792915531337,0.7189119170984456,,,4.093993396134324,1.5684540792642947,,,,,,,,,525.7076224803923,4.097487217270878,525.1876151561737,4.093434159501201,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Mitchell Parker","WSN",6,9,,4.396946564885496,27,26,0,0.6308000087738037,,131,568,129,69,64,16,50,0,2,115,7.900763358778626,3.435114503816794,2.3,1.099236641221374,0.20246478873239437,0.0880281690140845,0.11443661971830987,0.25,1.366412213740458,0.2935064935064935,0.7024265644955301,,,4.189380541648574,1.5474249254989023,,,,,,,,,513.7232000350953,3.9215511453060707,523.5232000350952,3.9963603056114136,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Tobias Myers","MIL",9,8,,4.0208487544999505,28,25,0,0.6028000116348267,,134.3000030517578,569,126,65,60,19,42,0,5,125,8.376768238541564,2.814594128149966,2.9761904761904763,1.2732687722583178,0.21968365553602812,0.07381370826010544,0.14586994727592267,0.2413793103448276,1.250930723622207,0.2830687830687831,0.7284299858557284,,,4.194030015550894,1.5447113579086542,,,,,,,,,543.931222629547,4.050120701932685,535.9112153053284,3.9904035973758973,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"Gavin Williams","CLE",7,5,,3.7714285714285714,23,23,0,0,,105,442,90,48,44,12,40,0,5,108,9.257142857142858,3.4285714285714284,2.7,1.0285714285714285,0.24434389140271492,0.09049773755656108,0.15384615384615385,0.22670025188916876,1.2380952380952381,0.2815884476534296,0.724381625441696,,,3.8807654925755095,1.5404731588847582,,,,,,,,,476.4,4.537142857142857,450,4.285714285714286,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Andrew Abbott","CIN",9,10,,4.445239896677133,27,27,0,0,,139.6999969482422,594,134,75,69,22,51,0,3,132,8.503937193643212,3.2856120975439684,2.588235294117647,1.417322865607202,0.2222222222222222,0.08585858585858586,0.13636363636363635,0.24814814814814815,1.3242663138249111,0.29015544041450775,0.7133592736705577,,,4.483587895823761,1.5382813728667832,,,,,,,,,516.7799774169923,3.6992125175811954,514.4999847412109,3.6828918824660346,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
